0j
(-0.009792420977351002+1.0101916236544182j)
(-0.009792420977351002-1.0101916236544182j)
(-0.019143021535278804-2.0207303908057987j)
(-0.019143021535278804+2.0207303908057987j)
(-0.019584841954701594+3.469446951953614e-18j)
(-0.0280207201991316+3.031557810513067j)
(-0.0280207201991316-3.031557810513067j)
(-0.028935442512629472+1.0105387671513797j)
(-0.028935442512629694-1.010538767151382j)
(-0.036406873373618254-4.0426124121462275j)
(-0.036406873373618254+4.0426124121462275j)
(-0.03781314117648216-2.0213661868586454j)
(-0.03781314117648238+2.0213661868586486j)
(-0.03828604307055734+2.7755575615628914e-17j)
(-0.0442949682453504-5.053833112232984j)
(-0.0442949682453504+5.053833112232984j)
(-0.046199294350969033+3.032420788491814j)
(-0.04619929435096992-3.032420788491807j)
(-0.04716374173441007+1.0108274197072669j)
(-0.04716374173441018-1.0108274197072689j)
(-0.05168932676401372-6.065162058502144j)
(-0.05168932676401372+6.065162058502144j)
(-0.05408738922270162+4.043641488578567j)
(-0.05408738922270295-4.043641488578571j)
(-0.055549894908896835+2.0218820213404256j)
(-0.055549894908896835-2.021882021340425j)
(-0.05604144039826324+1.3877787807814457e-17j)
(-0.05860317685637462-7.07654669483777j)
(-0.05860317685637462+7.07654669483777j)
(-0.06148174774136361+5.0549704348477285j)
(-0.0614817477413645-5.054970434847733j)
(-0.06343798978062809+3.033102721427186j)
(-0.06343798978062853-3.0331027214271815j)
(-0.06442759357274985+1.0110546016331596j)
(-0.06442759357275052-1.01105460163316j)
(-0.06505646700065704-8.087940986561676j)
(-0.06505646700065704+8.087940986561676j)
(-0.0683955978337254-6.0663550711833505j)
(-0.06839559783372584+6.066355071183348j)
(-0.07083234829929141-4.044431667696349j)
(-0.07083234829929275+4.044431667696351j)
(-0.07107373305255749-9.09930589603347j)
(-0.07107373305255749+9.09930589603347j)
(-0.072315688444482-2.0222753017199153j)
(-0.0723156884444831+2.0222753017199175j)
(-0.07281374674723712+0j)
(-0.07484888797800782-7.077749362907256j)
(-0.0748488879780087+7.077749362907254j)
(-0.07668221970060252-10.110609280202151j)
(-0.07668221970060252+10.110609280202151j)
(-0.07774619839165364-5.055816304031963j)
(-0.07774619839165364+5.055816304031973j)
(-0.0797100469631451-3.033604247989081j)
(-0.0797100469631451+3.0336042479890772j)
(-0.08070184161896932-1.011220700086758j)
(-0.08070184161896932+1.011220700086758j)
(-0.08086615402990915-8.089114272379065j)
(-0.08086615402991004+8.089114272379051j)
